ROUND,COURSE_FULL_NAME,HRS,PRICE,START_DATE,TIMES,PROG,TYPE,LEVEL,END_DATE,DAYS,COURSE_SHORT_NAME,COURSE_EMAIL_NAME,PROGRAMME_EMAIL,COURSE_BOOK,DEADLINE,LOCATION,ATTENDANCE_COURSE_NAME,CERTIFICATE_NAME,CERTIFICATE_LEVEL,LEVEL_SPEC,ONLINE_ONSITE,DISCOUNT-5pc,DISCOUNT-10pc,REGISTRATION_LINK,SCHEDULE_TYPE,SCHEDULE_NAME
6,BUSINESS EVE ONLINE - DUBLIN - 26.08.2025 - R6,24 hours/6 weeks,385,8/26/2025,19:00-21:00,DUBLIN,EVE ONLINE,BUSINESS,10/2/2025,"T,F",BUSINESS EVE ONLINE,BUSINESS EVE ONLINE - 24 hours/6 weeks,BUSINESS DUBLIN,Business Partner B2+ – Pearson Benelux,7/27/2025,ONLINE,BUSIN_EVE _DUBLI_6,Business English Course -  24 hours,C1,BUSINESS,online,365.75,346.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,BUSINESS EVE ONLINE - 26.08.2025 - R6
6,C1 EVE ONLINE - DUBLIN - 26.08.2025 - R6,24 hours/6 weeks,385,8/26/2025,19:00-21:00,DUBLIN,EVE ONLINE,C1,10/2/2025,"T,Th",C1 EVE ONLINE,C1 EVE ONLINE - 24 hours/6 weeks,C1 DUBLIN,English File 4th: Advanced (ISBN-13978-0194038355),7/27/2025,ONLINE,C1_EVE _DUBLI_6,C1 Advanced English Course - 24 hours,C1,C1,online,365.75,346.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,C1 EVE ONLINE - 26.08.2025 - R6
6,B1 MORNING - DUBLIN - 27.08.2025 - R6,30 hours/6weeks,525,8/27/2025,9:30-12:00,DUBLIN,MORNING,B1,10/3/2025,"W,F",B1 MORNING,B1 MORNING - 30 hours/6weeks,B1 DUBLIN,English File Intermediate 4th Edition (ISBN-13978-0194035910),7/28/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B1_MORN_DUBLI_6,B1 Intermediate English Course - 30 hours,B1,B1,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,B1 MORNING,B1 MORNING (R6) starting 27.08.2025
9,A2 INTENSIVE - AUCKLAND - 01.09.2025 - R9,40 hours/4 weeks,640,9/1/2025,12:30-15:00,AUCKLAND,INTENSIVE,A2,9/26/2025,"M,T,Th,F",A2 INTENSIVE,A2 INTENSIVE - 40 hours/4 weeks,A2 AUCKLAND,English File Pre-Intermediate 4th Edition (ISBN-13 978-0194037419),8/2/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2_INTE_AUCKL_9,A2 Intensive English Course - 40 hours,A2,A2,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 INTENSIVE,A2 INTENSIVE (R9) starting 01.09.2025
9,B1 INTENSIVE - AUCKLAND - 01.09.2025 - R9,40 hours/4 weeks,640,9/1/2025,12:30-15:00,AUCKLAND,INTENSIVE,B1,9/26/2025,"M,T,Th,F",B1 INTENSIVE,B1 INTENSIVE - 40 hours/4 weeks,B1 AUCKLAND,English File Intermediate 4th Edition (ISBN-13978-0194035910),8/2/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B1_INTE_AUCKL_9,B1 Intensive English Course - 40 hours,B1,B1,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,B1 INTENSIVE,B1 INTENSIVE (R9) starting 01.09.2025
9,B2 INTENSIVE - AUCKLAND - 01.09.2025 - R9,40 hours/4 weeks,640,9/1/2025,15:30-18:00,AUCKLAND,INTENSIVE,B2,9/26/2025,"M,T,Th,F",B2 INTENSIVE,B2 INTENSIVE - 40 hours/4 weeks,B2 AUCKLAND,English File Upper Intermediate 4th Edition (ISBN-978-0194039697),8/2/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B2_INTE_AUCKL_9,B2 Intensive English Course - 40 hours,B2,B2,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,B2 INTENSIVE,B2 INTENSIVE (R9) starting 01.09.2025
7,B1 EVE ONLINE - FIFE - 29.09.2025 - R7,24 hours/6 weeks,385,9/29/2025,19:00-21:00,FIFE,EVE ONLINE,B1,11/5/2025,"M,W",B1 EVE ONLINE,B1 EVE ONLINE - 24 hours/6 weeks,B1 FIFE,English File Intermediate 4th Edition (ISBN-13978-0194035910),8/30/2025,ONLINE,B1_EVE _FIFE_7,B1 Intermediate English Course - 24 hours,B1,B1,online,365.75,346.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,B1 EVE ONLINE - 29.09.2025 - R7
7,A1 BEGINNER - EDMONTON - 29.09.2025 - R7,24 hours/6 weeks,445,9/29/2025,15:30-17:30,EDMONTON,BEGINNER,A1,11/5/2025,"M,W",A1 BEGINNER,A1 BEGINNER - 24 hours/6 weeks,A1 EDMONTON,English File Beginner Student’s Book - 4th Edition (ISBN-13978-0194029803),8/30/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A1_BEGI_EDMON_7,A1 Beginners English Course - 24 hours,A1,A1,onsite,422.75,400.5,https://mixtreelang.nl/free-english-level-check-enrolment/,A1 BEGINNER,A1 BEGINNER (R7) starting 29.09.2025
7,A2 ELEM MORNING - EDMONTON - 29.09.2025 - R7,30 hours/6 weeks,525,9/29/2025,9:30-12:00,EDMONTON,MORNING,A2 ELEM,11/5/2025,"M,W",A2 ELEM MORNING,A2 ELEM MORNING - 30 hours/6 weeks,A2 ELEM EDMONTON,English File Elementary 4th Edition (ISBN-13978-0194031592),8/30/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2 EL_MORN_EDMON_7,A2 Elementary English Course - 30 hours,A2,A2 ELEM,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 ELEMENTARY,A2 ELEMENTARY (R7) starting 29.09.2025
10,A2 INTENSIVE - BOSTON - 29.09.2025 - R10,40 hours/4 weeks,640,9/29/2025,15:30-18:00,BOSTON,INTENSIVE,A2,10/24/2025,"M,T,Th,F",A2 INTENSIVE,A2 INTENSIVE - 40 hours/4 weeks,A2 BOSTON,English File Pre-Intermediate 4th Edition (ISBN-13 978-0194037419),8/30/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2_INTE_BOSTO_10,A2 Intensive English Course - 40 hours,A2,A2,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 INTENSIVE,A2 INTENSIVE (R10) starting 29.09.2025
10,B1 INTENSIVE - BOSTON - 29.09.2025 - R10,40 hours/4 weeks,640,9/29/2025,12:30-15:00,BOSTON,INTENSIVE,B1,10/24/2025,"M,T,Th,F",B1 INTENSIVE,B1 INTENSIVE - 40 hours/4 weeks,B1 BOSTON,English File Intermediate 4th Edition (ISBN-13978-0194035910),8/30/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B1_INTE_BOSTO_10,B1 Intensive English Course - 40 hours,B1,B1,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,B1 INTENSIVE,B1 INTENSIVE (R10) starting 29.09.2025
10,B2 INTENSIVE - BOSTON - 29.09.2025 - R10,40 hours/4 weeks,640,9/29/2025,12:30-15:00,BOSTON,INTENSIVE,B2,10/24/2025,"M,T,Th,F",B2 INTENSIVE,B2 INTENSIVE - 40 hours/4 weeks,B2 BOSTON,English File Upper Intermediate 4th Edition (ISBN-978-0194039697),8/30/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B2_INTE_BOSTO_10,B2 Intensive English Course - 40 hours,B2,B2,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,B2 INTENSIVE,B2 INTENSIVE (R10) starting 29.09.2025
7,C1 MORNING - EDMONTON - 30.09.2025 - R7,30 hours/6 weeks,525,9/30/2025,9:30-12:00,EDMONTON,MORNING,C1,11/7/2025,"T,F",C1 MORNING,C1 MORNING - 30 hours/6 weeks,C1 EDMONTON,English File 4th: Advanced (ISBN-13978-0194038355),8/31/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,C1_MORN_EDMON_7,C1 Advanced English Course - 30 hours,C1,C1,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,C1 MORNING,C1 MORNING (R7) starting 30.09.2025
7,A2 PRE-INT MORNING - EDMONTON - 30.09.2025 - R7,30 hours/6 weeks,525,9/30/2025,9:30-12:00,EDMONTON,MORNING,A2 PRE-INT,11/6/2025,"T,Th",A2 PRE-INT MORNING,A2 PRE-INT MORNING - 30 hours/6 weeks,A2 PRE-INT EDMONTON,English File Pre-Intermediate 4th Edition (ISBN-13 978-0194037419),8/31/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2 PR_MORN_EDMON_7,A2 Pre-Intermediate English Course - 30 hours,A2,A2+ PRE-INT,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 PRE-INTERMEDIARY,A2 PRE-INTERMEDIARY (R7) starting 30.09.2025
7(2),A2 PRE-INT MORNING - EDMONTON - 30.09.2025 - R7(2),30 hours/6 weeks,525,9/30/2025,9:30-12:00,EDMONTON,MORNING,A2 PRE-INT,11/6/2025,"T,Th",A2 PRE-INT MORNING,A2 PRE-INT MORNING - 30 hours/6 weeks,A2 PRE-INT EDMONTON,English File Pre-Intermediate 4th Edition (ISBN-13 978-0194037419),8/31/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2 PR_MORN_EDMON_7(2),A2 Pre-Intermediate English Course - 30 hours,A2,A2+ PRE-INT,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 PRE-INTERMEDIARY,A2 PRE-INTERMEDIARY (R7(2)) starting 30.09.2025
7,B2 EVE ONLINE - EDMONTON - 06.10.2025 - R7,24 hours/6 weeks,385,10/6/2025,19:00-21:00,EDMONTON,EVE ONLINE,B2,11/12/2025,"M,W",B2 EVE ONLINE,B2 EVE ONLINE - 24 hours/6 weeks,B2 EDMONTON,English File Upper Intermediate 4th Edition (ISBN-978-0194039697),9/6/2025,ONLINE,B2_EVE _EDMON_7,B2 Upper Intermediate English Course - 24 hours,B2,B2,online,365.75,346.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,B2 EVE ONLINE - 06.10.2025 - R7
7,B2 MORNING - EDMONTON - 06.10.2025 - R7,30 hours/6 weeks,525,10/6/2025,9:30-12:00,EDMONTON,MORNING,B2,11/13/2025,"M,Th",B2 MORNING,B2 MORNING - 30 hours/6 weeks,B2 EDMONTON,English File Upper Intermediate 4th Edition (ISBN-978-0194039697),9/6/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B2_MORN_EDMON_7,B2 Upper Intermediate English Course - 30 hours,B2,B2,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,B2 MORNING,B2 MORNING (R7) starting 06.10.2025
7,BUSINESS EVE ONLINE - EDMONTON - 07.10.2025 - R7,24 hours/6 weeks,385,10/7/2025,19:00-21:00,EDMONTON,EVE ONLINE,BUSINESS,11/13/2025,"M,W",BUSINESS EVE ONLINE,BUSINESS EVE ONLINE - 24 hours/6 weeks,BUSINESS EDMONTON,Business Partner B2+ – Pearson Benelux,9/7/2025,ONLINE,BUSIN_EVE _EDMON_7,Business English Course -  24 hours,C1,BUSINESS,online,365.75,346.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,BUSINESS EVE ONLINE - 07.10.2025 - R7
7,C1 EVE ONLINE - EDMONTON - 07.10.2025 - R7,24 hours/6 weeks,385,10/7/2025,19:00-21:00,EDMONTON,EVE ONLINE,C1,11/13/2025,"T,Th",C1 EVE ONLINE,C1 EVE ONLINE - 24 hours/6 weeks,C1 EDMONTON,English File 4th: Advanced (ISBN-13978-0194038355),9/7/2025,ONLINE,C1_EVE _EDMON_7,C1 Advanced English Course - 24 hours,C1,C1,online,365.75,346.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,C1 EVE ONLINE - 07.10.2025 - R7
7,B1 MORNING - EDMONTON - 08.10.2025 - R7,30 hours/6weeks,525,10/8/2025,9:30-12:00,EDMONTON,MORNING,B1,11/14/2025,"W,F",B1 MORNING,B1 MORNING - 30 hours/6weeks,B1 EDMONTON,English File Intermediate 4th Edition (ISBN-13978-0194035910),9/8/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B1_MORN_EDMON_7,B1 Intermediate English Course - 30 hours,B1,B1,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,B1 MORNING,B1 MORNING (R7) starting 08.10.2025
7,A2 PRE-INT EVE ONLINE - EDMONTON - 21.10.2025 - R7,24 hours/6 weeks,385,10/21/2025,19:00-21:00,EDMONTON,EVE ONLINE,A2 PRE-INT,11/27/2025,"T,Th",A2 PRE-INT EVE ONLINE,A2 PRE-INT EVE ONLINE - 24 hours/6 weeks,A2 PRE-INT EDMONTON,English File Pre-Intermediate 4th Edition (ISBN-13 978-0194037419),9/21/2025,ONLINE,A2 PR_EVE _EDMON_7,A2 Pre-Intermediate English Course - 24 hours,A2,A2+ PRE-INT,online,365.75,346.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,A2 PRE-INT EVE ONLINE - 21.10.2025 - R7
11,A2 INTENSIVE - CAPE TOWN - 27.10.2025 - R11,40 hours/4 weeks,640,10/27/2025,12:30-15:00,CAPE TOWN,INTENSIVE,A2,11/21/2025,"M,T,Th,F",A2 INTENSIVE,A2 INTENSIVE - 40 hours/4 weeks,A2 CAPE TOWN,English File Pre-Intermediate 4th Edition (ISBN-13 978-0194037419),9/27/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2_INTE_CAPE _11,A2 Intensive English Course - 40 hours,A2,A2,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 INTENSIVE,A2 INTENSIVE (R11) starting 27.10.2025
11,B1 INTENSIVE - CAPE TOWN - 27.10.2025 - R11,40 hours/4 weeks,640,10/27/2025,15:30-18:00,CAPE TOWN,INTENSIVE,B1,11/21/2025,"M,T,Th,F",B1 INTENSIVE,B1 INTENSIVE - 40 hours/4 weeks,B1 CAPE TOWN,English File Intermediate 4th Edition (ISBN-13978-0194035910),9/27/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B1_INTE_CAPE _11,B1 Intensive English Course - 40 hours,B1,B1,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,B1 INTENSIVE,B1 INTENSIVE (R11) starting 27.10.2025
11,B2 INTENSIVE - CAPE TOWN - 27.10.2025 - R11,40 hours/4 weeks,640,10/27/2025,12:30-15:00,CAPE TOWN,INTENSIVE,B2,11/21/2025,"M,T,Th,F",B2 INTENSIVE,B2 INTENSIVE - 40 hours/4 weeks,B2 CAPE TOWN,English File Upper Intermediate 4th Edition (ISBN-978-0194039697),9/27/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B2_INTE_CAPE _11,B2 Intensive English Course - 40 hours,B2,B2,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,B2 INTENSIVE,B2 INTENSIVE (R11) starting 27.10.2025
8,B1 EVE ONLINE - FIFE - 10.11.2025 - R8,24 hours/6 weeks,385,11/10/2025,19:00-21:00,FIFE,EVE ONLINE,B1,12/17/2025,"M,W",B1 EVE ONLINE,B1 EVE ONLINE - 24 hours/6 weeks,B1 FIFE,English File Intermediate 4th Edition (ISBN-13978-0194035910),10/11/2025,ONLINE,B1_EVE _FIFE_8,B1 Intermediate English Course - 24 hours,B1,B1,online,365.75,346.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,B1 EVE ONLINE - 10.11.2025 - R8
8,A1 BEGINNER - DUBLIN - 10.11.2025 - R8,24 hours/6 weeks,445,11/10/2025,15:30-17:30,DUBLIN,BEGINNER,A1,12/17/2025,"M,W",A1 BEGINNER,A1 BEGINNER - 24 hours/6 weeks,A1 DUBLIN,English File Beginner Student’s Book - 4th Edition (ISBN-13978-0194029803),10/11/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A1_BEGI_DUBLI_8,A1 Beginners English Course - 24 hours,A1,A1,onsite,422.75,400.5,https://mixtreelang.nl/free-english-level-check-enrolment/,A1 BEGINNER,A1 BEGINNER (R8) starting 10.11.2025
8,A2 ELEM MORNING - FIFE - 10.11.2025 - R8,30 hours/6 weeks,525,11/10/2025,9:30-12:00,FIFE,MORNING,A2 ELEM,12/17/2025,"M,W",A2 ELEM MORNING,A2 ELEM MORNING - 30 hours/6 weeks,A2 ELEM FIFE,English File Elementary 4th Edition (ISBN-13978-0194031592),10/11/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2 EL_MORN_FIFE_8,A2 Elementary English Course - 30 hours,A2,A2 ELEM,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 ELEMENTARY,A2 ELEMENTARY (R8) starting 10.11.2025
8,A2 ELEM MORNING - FIFE - 10.11.2025 - R8-2,30 hours/6 weeks,525,11/10/2025,15:30-18:00,FIFE,MORNING,A2 ELEM,12/17/2025,"M,W",A2 ELEM MORNING,A2 ELEM MORNING - 30 hours/6 weeks,A2 ELEM FIFE,English File Elementary 4th Edition (ISBN-13978-0194031592),10/11/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2 EL_MORN_FIFE_8-2,A2 Elementary English Course - 30 hours,A2,A2 ELEM,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 ELEMENTARY,A2 ELEMENTARY (R8) starting 10.11.2025
8,A2 PRE-INT MORNING - FIFE - 11.11.2025 - R8-2,30 hours/6 weeks,525,11/11/2025,9:30-12:00,FIFE,MORNING,A2 PRE-INT,12/18/2025,"T,F",A2 PRE-INT MORNING,A2 PRE-INT MORNING - 30 hours/6 weeks,A2 PRE-INT FIFE,English File Pre-Intermediate 4th Edition (ISBN-13 978-0194037419),10/12/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2 PR_MORN_FIFE_8-2,A2 Pre-Intermediate English Course - 30 hours,A2,A2+ PRE-INT,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 PRE-INTERMEDIARY,A2 PRE-INTERMEDIARY (R8) starting 11.11.2025
8,C1 MORNING - FIFE - 11.11.2025 - R8,30 hours/6 weeks,525,11/11/2025,9:30-12:00,FIFE,MORNING,C1,12/19/2025,"T,F",C1 MORNING,C1 MORNING - 30 hours/6 weeks,C1 FIFE,English File 4th: Advanced (ISBN-13978-0194038355),10/12/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,C1_MORN_FIFE_8,C1 Advanced English Course - 30 hours,C1,C1,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,C1 MORNING,C1 MORNING (R8) starting 11.11.2025
8,A2 PRE-INT MORNING - FIFE - 11.11.2025 - R8,30 hours/6 weeks,525,11/11/2025,9:30-12:00,FIFE,MORNING,A2 PRE-INT,12/18/2025,"T,Th",A2 PRE-INT MORNING,A2 PRE-INT MORNING - 30 hours/6 weeks,A2 PRE-INT FIFE,English File Pre-Intermediate 4th Edition (ISBN-13 978-0194037419),10/12/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2 PR_MORN_FIFE_8,A2 Pre-Intermediate English Course - 30 hours,A2,A2+ PRE-INT,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 PRE-INTERMEDIARY,A2 PRE-INTERMEDIARY (R8) starting 11.11.2025
8,B2 EVE ONLINE - FIFE - 17.11.2025 - R8,24 hours/6 weeks,385,11/17/2025,19:00-21:00,FIFE,EVE ONLINE,B2,12/24/2025,"M,W",B2 EVE ONLINE,B2 EVE ONLINE - 24 hours/6 weeks,B2 FIFE,English File Upper Intermediate 4th Edition (ISBN-978-0194039697),10/18/2025,ONLINE,B2_EVE _FIFE_8,B2 Upper Intermediate English Course - 24 hours,B2,B2,online,365.75,346.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,B2 EVE ONLINE - 17.11.2025 - R8
8,B2 MORNING - FIFE - 17.11.2025 - R8,25 hours/5 weeks,450,11/17/2025,9:30-12:00,FIFE,MORNING,B2,12/18/2025,"M,Th",B2 MORNING,B2 MORNING - 25 hours/5 weeks,B2 FIFE,English File Upper Intermediate 4th Edition (ISBN-978-0194039697),10/18/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B2_MORN_FIFE_8,B2 Upper Intermediate English Course - 30 hours,B2,B2,onsite,427.5,405,https://mixtreelang.nl/free-english-level-check-enrolment/,B2 MORNING,B2 MORNING (R8) starting 17.11.2025
8,BUSINESS EVE ONLINE - FIFE - 18.11.2025 - R8,20 hours/5 weeks,335,11/18/2025,19:00-21:00,FIFE,EVE ONLINE,BUSINESS,12/19/2025,"T,F",BUSINESS EVE ONLINE,BUSINESS EVE ONLINE - 20 hours/5 weeks,BUSINESS FIFE,Business Partner B2+ – Pearson Benelux,10/19/2025,ONLINE,BUSIN_EVE _FIFE_8,Business English Course -  24 hours,C1,BUSINESS,online,318.25,301.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,BUSINESS EVE ONLINE - 18.11.2025 - R8
8,C1 EVE ONLINE - FIFE - 18.11.2025 - R8,20 hours/5 weeks,335,11/18/2025,19:00-21:00,FIFE,EVE ONLINE,C1,12/18/2025,"T,Th",C1 EVE ONLINE,C1 EVE ONLINE - 20 hours/5 weeks,C1 FIFE,English File 4th: Advanced (ISBN-13978-0194038355),10/19/2025,ONLINE,C1_EVE _FIFE_8,C1 Advanced English Course - 24 hours,C1,C1,online,318.25,301.5,https://mixtreelang.nl/free-english-level-check-enrolment/,EVENING ONLINE,C1 EVE ONLINE - 18.11.2025 - R8
8,B1 MORNING - FIFE - 19.11.2025 - R8,25 hours/5 weeks,450,11/19/2025,9:30-12:00,FIFE,MORNING,B1,12/19/2025,"W,F",B1 MORNING,B1 MORNING - 25 hours/5 weeks,B1 FIFE,English File Intermediate 4th Edition (ISBN-13978-0194035910),10/20/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B1_MORN_FIFE_8,B1 Intermediate English Course - 30 hours,B1,B1,onsite,427.5,405,https://mixtreelang.nl/free-english-level-check-enrolment/,B1 MORNING,B1 MORNING (R8) starting 19.11.2025
12,A2 INTENSIVE - AUCKLAND - 24.11.2025 - R12,40 hours/4 weeks,640,11/24/2025,12:30-15:00,AUCKLAND,INTENSIVE,A2,12/19/2025,"M,T,Th,F",A2 INTENSIVE,A2 INTENSIVE - 40 hours/4 weeks,A2 AUCKLAND,English File Pre-Intermediate 4th Edition (ISBN-13 978-0194037419),10/25/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2_INTE_AUCKL_12,A2 Intensive English Course - 40 hours,A2,A2,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 INTENSIVE,A2 INTENSIVE (R12) starting 24.11.2025
12,B1 INTENSIVE - AUCKLAND - 24.11.2025 - R12,40 hours/4 weeks,640,11/24/2025,12:30-15:00,AUCKLAND,INTENSIVE,B1,12/19/2025,"M,T,Th,F",B1 INTENSIVE,B1 INTENSIVE - 40 hours/4 weeks,B1 AUCKLAND,English File Intermediate 4th Edition (ISBN-13978-0194035910),10/25/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B1_INTE_AUCKL_12,B1 Intensive English Course - 40 hours,B1,B1,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,B1 INTENSIVE,B1 INTENSIVE (R12) starting 24.11.2025
12,B2 INTENSIVE - AUCKLAND - 24.11.2025 - R12,40 hours/4 weeks,640,11/24/2025,15:30-18:00,AUCKLAND,INTENSIVE,B2,12/19/2025,"M,T,Th,F",B2 INTENSIVE,B2 INTENSIVE - 40 hours/4 weeks,B2 AUCKLAND,English File Upper Intermediate 4th Edition (ISBN-978-0194039697),10/25/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B2_INTE_AUCKL_12,B2 Intensive English Course - 40 hours,B2,B2,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,B2 INTENSIVE,B2 INTENSIVE (R12) starting 24.11.2025
1,A2 INTENSIVE - BOSTON - 12.01.2026 - R1,40 hours/4 weeks,640,1/12/2026,15:30-18:00,BOSTON,INTENSIVE,A2,2/6/2026,"M,T,Th,F",A2 INTENSIVE,A2 INTENSIVE - 40 hours/4 weeks,A2 BOSTON,English File Pre-Intermediate 4th Edition (ISBN-13 978-0194037419),12/13/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,A2_INTE_BOSTO_1,A2 INTENSIVE English Course - 40 hours/4 weeks,A2,A2,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,A2 INTENSIVE,A2 INTENSIVE (R1) starting 12.01.2026
1,B1 INTENSIVE - BOSTON - 12.01.2026 - R1,40 hours/4 weeks,640,1/12/2026,12:30-15:00,BOSTON,INTENSIVE,B1,2/6/2026,"M,T,Th,F",B1 INTENSIVE,B1 INTENSIVE - 40 hours/4 weeks,B1 BOSTON,English File Intermediate 4th Edition (ISBN-13978-0194035910),12/13/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B1_INTE_BOSTO_1,B1 INTENSIVE English Course - 40 hours/4 weeks,B1,B1,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,B1 INTENSIVE,B1 INTENSIVE (R1) starting 12.01.2026
1,B2 INTENSIVE - BOSTON - 12.01.2026 - R1,40 hours/4 weeks,640,1/12/2026,12:30-15:00,BOSTON,INTENSIVE,B2,2/6/2026,"M,T,Th,F",B2 INTENSIVE,B2 INTENSIVE - 40 hours/4 weeks,B2 BOSTON,English File Upper Intermediate 4th Edition (ISBN-978-0194039697),12/13/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B2_INTE_BOSTO_1,B2 INTENSIVE English Course - 40 hours/4 weeks,B2,B2,onsite,608,576,https://mixtreelang.nl/free-english-level-check-enrolment/,B2 INTENSIVE,B2 INTENSIVE (R1) starting 12.01.2026
1,B2 MORNING - DUBLIN - 12.01.2026 - R1,30 hours/6 weeks,525,1/12/2026,9:30-12:00,DUBLIN,MORNING,B2,2/19/2026,"M,Th",B2 MORNING,B2 MORNING - 30 hours/6 weeks,B2 DUBLIN,English File Upper Intermediate 4th Edition (ISBN-978-0194039697),12/14/2025,MixTree Languages - Eerste Weteringplantsoen 2c - 1017 SJ Amsterdam,B2_MORN_DUBLI_1,B2 MORNING English Course - 30 hours/6 weeks,B2,B2,onsite,498.75,472.5,https://mixtreelang.nl/free-english-level-check-enrolment/,B2 MORNING,B2 MORNING (R1) starting 12.01.2026
